fuel,Pc,eps,Cstar,MR,PcOvPe,subar,Tc,Tt,Te,Isp,gamma
propane,11.0,1.743200359141161,1532.2246618868496,4.25,1.085883514313919,3,2521.988917236368,2235.361743895985,1651.4322069855766,223.16106740940384,1.2881151181203605
propane,11.0,1.743200359141161,1532.2246618868496,4.25,1.085883514313919,2,2521.988917236368,2235.361743895985,1651.4322069855766,223.16106740940384,1.2881151181203605
methane,11.0,1.7425451088152497,1614.9317266976357,4.25,1.085883514313919,3,2519.4720116799763,2235.049452272482,1650.3204318450134,235.15380981355645,1.2901191441113604
methane,11.0,1.7425451088152497,1614.9317266976357,4.25,1.085883514313919,2,2519.4720116799763,2235.049452272482,1650.3204318450134,235.15380981355645,1.2901191441113604
C2H5OH,11.0,1.734885608353848,1486.1638446911409,2.75,1.085883514313919,3,2502.912729584799,2237.381041192573,1695.992554490043,216.35544062520688,1.262815396955728
C2H5OH,11.0,1.734885608353848,1486.1638446911409,2.75,1.085883514313919,2,2502.912729584799,2237.381041192573,1695.992554490043,216.35544062520688,1.262815396955728
methane,11.0,1.7469780977781657,1597.917134539259,4.0,1.085883514313919,3,2413.881754828637,2130.145978218668,1558.198449778709,232.8135869020499,1.297041011534755
methane,11.0,1.7469780977781657,1597.917134539259,4.0,1.085883514313919,2,2413.881754828637,2130.145978218668,1558.198449778709,232.8135869020499,1.297041011534755
propane,11.0,1.7479161868436093,1509.633976670334,4.0,1.085883514313919,3,2402.149863595443,2117.3071373819266,1548.700677604763,220.00914755128463,1.2956327746763492
propane,11.0,1.7479161868436093,1509.633976670334,4.0,1.085883514313919,2,2402.149863595443,2117.3071373819266,1548.700677604763,220.00914755128463,1.2956327746763492
C2H5OH,11.0,1.7406128748704586,1452.1304656405348,2.5,1.085883514313919,3,2327.7741321807102,2066.741774252217,1549.4858502264333,211.58080477732196,1.2702119178826554
C2H5OH,11.0,1.7406128748704586,1452.1304656405348,2.5,1.085883514313919,2,2327.7741321807102,2066.741774252217,1549.4858502264333,211.58080477732196,1.2702119178826554
methane,11.0,1.7513581770875204,1577.705680661076,3.75,1.085883514313919,3,2297.2921853756684,2016.9489100271255,1461.420341436437,229.99955304423332,1.3045329852312002
methane,11.0,1.7513581770875204,1577.705680661076,3.75,1.085883514313919,2,2297.2921853756684,2016.9489100271255,1461.420341436437,229.99955304423332,1.3045329852312002
propane,11.0,1.7525516426487495,1482.9112034910536,3.75,1.085883514313919,3,2268.838038353739,1989.116034987456,1440.0062126839375,216.24087050557884,1.3040644155176595
propane,11.0,1.7525516426487495,1482.9112034910536,3.75,1.085883514313919,2,2268.838038353739,1989.116034987456,1440.0062126839375,216.24087050557884,1.3040644155176595
methane,11.0,1.75567653504736,1553.6432376328169,3.5,1.085883514313919,3,2169.023231145536,1894.994670014138,1359.4776403840287,226.6078518473968,1.3127224231924712
methane,11.0,1.75567653504736,1553.6432376328169,3.5,1.085883514313919,2,2169.023231145536,1894.994670014138,1359.4776403840287,226.6078518473968,1.3127224231924712
C2H5OH,11.0,1.7458616541767598,1409.4771797272094,2.25,1.085883514313919,3,2125.2306593377034,1875.65528396115,1391.473683837079,205.51420807840967,1.2774498273112227
C2H5OH,11.0,1.7458616541767598,1409.4771797272094,2.25,1.085883514313919,2,2125.2306593377034,1875.65528396115,1391.473683837079,205.51420807840967,1.2774498273112227
propane,11.0,1.7571525880551853,1451.1070426473063,3.5,1.085883514313919,3,2121.177714917108,1850.055962931924,1324.496864440628,211.7096337197428,1.3136368257869162
propane,11.0,1.7571525880551853,1451.1070426473063,3.5,1.085883514313919,2,2121.177714917108,1850.055962931924,1324.496864440628,211.7096337197428,1.3136368257869162
methane,11.0,1.7600086816620482,1524.807309272722,3.25,1.085883514313919,3,2028.416632963224,1763.6533548160646,1252.6874143170776,222.5035219812568,1.3188057791896453
methane,11.0,1.7600086816620482,1524.807309272722,3.25,1.085883514313919,2,2028.416632963224,1763.6533548160646,1252.6874143170776,222.5035219812568,1.3188057791896453
propane,11.0,1.761898179568492,1412.8397736721686,3.25,1.085883514313919,3,1958.2136514780411,1699.0595717411145,1205.39822459053,206.22573924375948,1.3115538777258209
propane,11.0,1.761898179568492,1412.8397736721686,3.25,1.085883514313919,2,1958.2136514780411,1699.0595717411145,1205.39822459053,206.22573924375948,1.3115538777258209
C2H5OH,11.0,1.7509247739518434,1355.103746904143,2.0,1.085883514313919,3,1893.5281009977707,1661.9361434412908,1220.5715921274764,197.7157883818835,1.2830655320804745
C2H5OH,11.0,1.7509247739518434,1355.103746904143,2.0,1.085883514313919,2,1893.5281009977707,1661.9361434412908,1220.5715921274764,197.7157883818835,1.2830655320804745
methane,11.0,1.764489704424539,1489.9192045687005,3.0,1.085883514313919,3,1874.7607987946417,1622.216916699434,1157.3620315682433,217.5806896288134,1.2838471429039042
methane,11.0,1.764489704424539,1489.9192045687005,3.0,1.085883514313919,2,1874.7607987946417,1622.216916699434,1157.3620315682433,217.5806896288134,1.2838471429039042
propane,11.0,1.7645566501372023,1368.329315739705,3.0,1.085883514313919,3,1781.370116889855,1542.8208953487383,1146.3711177674963,200.1736775597331,1.2332157969407769
propane,11.0,1.7645566501372023,1368.329315739705,3.0,1.085883514313919,2,1781.370116889855,1542.8208953487383,1146.3711177674963,200.1736775597331,1.2332157969407769
methane,11.0,1.7647368888734247,1452.1376919817385,2.75,1.085883514313919,3,1712.959043510548,1485.0817393823718,1121.4516506653977,212.61137485838609,1.2219391455318909
methane,11.0,1.7647368888734247,1452.1376919817385,2.75,1.085883514313919,2,1712.959043510548,1485.0817393823718,1121.4516506653977,212.61137485838609,1.2219391455318909
propane,11.0,1.759382180369227,1344.2281981914248,2.75,1.085883514313919,3,1686.5338272242548,1470.326579554036,1123.3953188391451,196.70971219609808,1.213537563719787
propane,11.0,1.759382180369227,1344.2281981914248,2.75,1.085883514313919,2,1686.5338272242548,1470.326579554036,1123.3953188391451,196.70971219609808,1.213537563719787
C2H5OH,11.0,1.7560641975365052,1284.032040333408,1.75,1.085883514313919,3,1629.4832745854997,1422.4934842563755,1057.761434223973,187.59184133770367,1.2351893432514849
C2H5OH,11.0,1.7560641975365052,1284.032040333408,1.75,1.085883514313919,2,1629.4832745854997,1422.4934842563755,1057.761434223973,187.59184133770367,1.2351893432514849
methane,11.0,1.7597369101070883,1434.5597360386562,2.5,1.085883514313919,3,1627.8604927784763,1420.6697807137923,1101.8721493114576,210.13070997199296,1.206628959704354
methane,11.0,1.7597369101070883,1434.5597360386562,2.5,1.085883514313919,2,1627.8604927784763,1420.6697807137923,1101.8721493114576,210.13070997199296,1.206628959704354
propane,11.0,1.7552722816608644,1318.428958696091,2.5,1.085883514313919,3,1593.6974365918672,1397.462505425519,1100.2048639274935,193.11910139470413,1.195457666733229
propane,11.0,1.7552722816608644,1318.428958696091,2.5,1.085883514313919,2,1593.6974365918672,1397.462505425519,1100.2048639274935,193.11910139470413,1.195457666733229
methane,11.0,1.7544260820819582,1417.1975646073313,2.25,1.085883514313919,3,1543.974136357805,1357.6130344425874,1081.5991242325167,207.68930273703853,1.1926947606728644
methane,11.0,1.7544260820819582,1417.1975646073313,2.25,1.085883514313919,2,1543.974136357805,1357.6130344425874,1081.5991242325167,207.68930273703853,1.1926947606728644
propane,11.0,1.7477621507820251,1292.148217823464,2.25,1.085883514313919,3,1496.9963528498238,1326.182091953155,1077.3207223210868,189.31975743284997,1.179948706528864
propane,11.0,1.7477621507820251,1292.148217823464,2.25,1.085883514313919,2,1496.9963528498238,1326.182091953155,1077.3207223210868,189.31975743284997,1.179948706528864
methane,11.0,1.7462719539836813,1400.7995932835177,2.0,1.085883514313919,3,1459.2083940652765,1297.4478810117898,1061.0053770289862,205.22460756629008,1.1807057763329494
methane,11.0,1.7462719539836813,1400.7995932835177,2.0,1.085883514313919,2,1459.2083940652765,1297.4478810117898,1061.0053770289862,205.22460756629008,1.1807057763329494
propane,11.0,1.736385566299811,1266.6058423831405,2.0,1.085883514313919,3,1401.3730090028123,1260.2703844393332,1053.8825916855226,185.39535090304503,1.166953368371125
propane,11.0,1.736385566299811,1266.6058423831405,2.0,1.085883514313919,2,1401.3730090028123,1260.2703844393332,1053.8825916855226,185.39535090304503,1.166953368371125
methane,11.0,1.7358577197746732,1386.0471060729635,1.75,1.085883514313919,3,1377.8387440021895,1242.0889229202528,1039.4125738085286,202.8227926782137,1.1706204618681284
methane,11.0,1.7358577197746732,1386.0471060729635,1.75,1.085883514313919,2,1377.8387440021895,1242.0889229202528,1039.4125738085286,202.8227926782137,1.1706204618681284
C2H5OH,11.0,1.7436733887188187,1202.695584746867,1.5,1.085883514313919,3,1335.5033342643624,1189.1197811116358,997.7915138104612,176.4188579807696,1.1373736159846553
C2H5OH,11.0,1.7436733887188187,1202.695584746867,1.5,1.085883514313919,2,1335.5033342643624,1189.1197811116358,997.7915138104612,176.4188579807696,1.1373736159846553
propane,11.0,1.7232906824360543,1241.9458507385764,1.75,1.085883514313919,3,1314.217113731133,1201.8302440552202,1028.84674917741,181.4321249569827,1.1563140657730446
propane,11.0,1.7232906824360543,1241.9458507385764,1.75,1.085883514313919,2,1314.217113731133,1201.8302440552202,1028.84674917741,181.4321249569827,1.1563140657730446
methane,11.0,1.7250536959226748,1372.8096659814007,1.5,1.085883514313919,3,1304.2425018147028,1192.0319183846414,1016.073683396897,200.55007817739,1.1624420149403203
methane,11.0,1.7250536959226748,1372.8096659814007,1.5,1.085883514313919,2,1304.2425018147028,1192.0319183846414,1016.073683396897,200.55007817739,1.1624420149403203
propane,11.0,1.7116881810781537,1216.8495057045875,1.5,1.085883514313919,3,1240.0598744501997,1150.0066824390797,1001.151793807569,177.40672504023357,1.1479912761202573
propane,11.0,1.7116881810781537,1216.8495057045875,1.5,1.085883514313919,2,1240.0598744501997,1150.0066824390797,1001.151793807569,177.40672504023357,1.1479912761202573
methane,11.0,1.7156250423706174,1360.2823565779024,1.25,1.085883514313919,3,1239.9517404201256,1146.1824145005626,990.1963381844296,198.39249984710216,1.1563030331744175
methane,11.0,1.7156250423706174,1360.2823565779024,1.25,1.085883514313919,2,1239.9517404201256,1146.1824145005626,990.1963381844296,198.39249984710216,1.1563030331744175
methane,11.0,1.708253808327373,1347.2864774564678,1.0,1.085883514313919,3,1182.8707273306363,1102.339102217651,960.7715664674748,196.22549302377968,1.152444468941802
methane,11.0,1.708253808327373,1347.2864774564678,1.0,1.085883514313919,2,1182.8707273306363,1102.339102217651,960.7715664674748,196.22549302377968,1.152444468941802
propane,11.0,1.7028679546733267,1189.267896487279,1.25,1.085883514313919,3,1176.6447337969855,1101.736228462124,969.4974947152666,173.10444237311262,1.1421683337832145
propane,11.0,1.7028679546733267,1189.267896487279,1.25,1.085883514313919,2,1176.6447337969855,1101.736228462124,969.4974947152666,173.10444237311262,1.1421683337832145
C2H5OH,11.0,1.7022732225479589,1162.636510273126,1.25,1.085883514313919,3,1168.9602490247762,1097.4603210370965,979.7152401253368,169.3542242147344,1.133194472848057
C2H5OH,11.0,1.7022732225479589,1162.636510273126,1.25,1.085883514313919,2,1168.9602490247762,1097.4603210370965,979.7152401253368,169.3542242147344,1.133194472848057
methane,11.0,1.70293085895717,1332.1061545725945,0.75,1.085883514313919,3,1128.8932047839048,1057.584367260441,926.3579580691214,193.803384518287,1.1509902584715686
methane,11.0,1.70293085895717,1332.1061545725945,0.75,1.085883514313919,2,1128.8932047839048,1057.584367260441,926.3579580691214,193.803384518287,1.1509902584715686
propane,11.0,1.696620117263396,1156.359187025495,1.0,1.085883514313919,3,1117.8215259228243,1052.7827229177997,931.7145598978298,168.109081252151,1.1392367942241437
propane,11.0,1.696620117263396,1156.359187025495,1.0,1.085883514313919,2,1117.8215259228243,1052.7827229177997,931.7145598978298,168.109081252151,1.1392367942241437
C2H5OH,11.0,1.6925114181771084,1132.3930777638152,1.0,1.085883514313919,3,1113.0515330213425,1055.4884730560814,947.5245519610278,164.56360359136931,1.129211406926555
C2H5OH,11.0,1.6925114181771084,1132.3930777638152,1.0,1.085883514313919,2,1113.0515330213425,1055.4884730560814,947.5245519610278,164.56360359136931,1.129211406926555
C2H5OH,11.0,1.6884769749436137,1092.6375670324237,0.75,1.085883514313919,3,1060.1072643434427,1007.8891210643144,905.9947369552788,158.65319031728615,1.128192809203635
C2H5OH,11.0,1.6884769749436137,1092.6375670324237,0.75,1.085883514313919,2,1060.1072643434427,1007.8891210643144,905.9947369552788,158.65319031728615,1.128192809203635
propane,11.0,1.6926255406130075,1113.45892588947,0.75,1.085883514313919,3,1055.9954473676476,997.500784808397,884.2022022840206,161.72647069007883,1.139307797137012
propane,11.0,1.6926255406130075,1113.45892588947,0.75,1.085883514313919,2,1055.9954473676476,997.500784808397,884.2022022840206,161.72647069007883,1.139307797137012
methane,10.5,2.46380544716644,1674.7910104413388,7.75,1.036525172754195,3,3195.817703896074,3005.471329683605,2332.0455019156607,258.7837229273504,1.2112176559394443
methane,10.5,2.46380544716644,1674.7910104413388,7.75,1.036525172754195,2,3195.817703896074,3005.471329683605,2332.0455019156607,258.7837229273504,1.2112176559394443
propane,10.5,2.4586743915330502,1617.455690430905,7.75,1.036525172754195,3,3195.5683725209283,3016.6480801845178,2414.9248998682096,250.3500885763249,1.1904320217207909
propane,10.5,2.4586743915330502,1617.455690430905,7.75,1.036525172754195,2,3195.5683725209283,3016.6480801845178,2414.9248998682096,250.3500885763249,1.1904320217207909
propane,10.5,2.460787423308776,1620.2384604895392,7.5,1.036525172754195,3,3187.9174309037626,3004.482003631495,2367.266639415644,250.5688644670709,1.2030770207754835
propane,10.5,2.460787423308776,1620.2384604895392,7.5,1.036525172754195,2,3187.9174309037626,3004.482003631495,2367.266639415644,250.5688644670709,1.2030770207754835
methane,10.5,2.466625160771409,1677.2408973051142,7.5,1.036525172754195,3,3181.6494614178014,2985.5010515918952,2283.342263058103,258.9692246330684,1.2194663871911262
methane,10.5,2.466625160771409,1677.2408973051142,7.5,1.036525172754195,2,3181.6494614178014,2985.5010515918952,2283.342263058103,258.9692246330684,1.2194663871911262
propane,10.5,2.463487222418139,1622.2990950222625,7.25,1.036525172754195,3,3177.025948519793,2987.899037643346,2313.70142509994,250.6514073191644,1.2143461731372915
propane,10.5,2.463487222418139,1622.2990950222625,7.25,1.036525172754195,2,3177.025948519793,2987.899037643346,2313.70142509994,250.6514073191644,1.2143461731372915
methane,10.5,2.469921343763429,1679.0039186989577,7.25,1.036525172754195,3,3164.0042174909454,2961.2254238788605,2231.812707853266,259.05350324785405,1.226994795054809
methane,10.5,2.469921343763429,1679.0039186989577,7.25,1.036525172754195,2,3164.0042174909454,2961.2254238788605,2231.812707853266,259.05350324785405,1.226994795054809
propane,10.5,2.4668750562890853,1623.446511388114,7.0,1.036525172754195,3,3162.220984202789,2966.076996458666,2255.5891264909087,250.5841944272653,1.2240687412220113
propane,10.5,2.4668750562890853,1623.446511388114,7.0,1.036525172754195,2,3162.220984202789,2966.076996458666,2255.5891264909087,250.5841944272653,1.2240687412220113
propane,10.5,2.471026391397057,1623.4835850270697,6.75,1.036525172754195,3,3142.735682218409,2938.183040258414,2193.9800555555184,250.3553715940212,1.232447679698329
propane,10.5,2.471026391397057,1623.4835850270697,6.75,1.036525172754195,2,3142.735682218409,2938.183040258414,2193.9800555555184,250.3553715940212,1.232447679698329
methane,10.5,2.473696672063588,1679.993235571809,7.0,1.036525172754195,3,3142.434903363534,2932.264779348661,2177.794378673522,259.03023088383736,1.233914892647784
methane,10.5,2.473696672063588,1679.993235571809,7.0,1.036525172754195,2,3142.434903363534,2932.264779348661,2177.794378673522,259.03023088383736,1.233914892647784
propane,10.5,2.475963631508177,1622.228594835861,6.5,1.036525172754195,3,3117.7332272041835,2903.494445966735,2129.5625331563288,249.95366206115423,1.2397882342238715
propane,10.5,2.475963631508177,1622.228594835861,6.5,1.036525172754195,2,3117.7332272041835,2903.494445966735,2129.5625331563288,249.95366206115423,1.2397882342238715
methane,10.5,2.477930992043501,1680.13318881692,6.75,1.036525172754195,3,3116.489152050829,2898.3286168097184,2121.5006427170297,258.89248663055173,1.2403400798646085
methane,10.5,2.477930992043501,1680.13318881692,6.75,1.036525172754195,2,3116.489152050829,2898.3286168097184,2121.5006427170297,258.89248663055173,1.2403400798646085
propane,10.5,2.481635904126012,1619.535259773255,6.25,1.036525172754195,3,3086.351018077033,2861.448612833085,2062.7253860629025,249.367274896232,1.2463753318763728
propane,10.5,2.481635904126012,1619.535259773255,6.25,1.036525172754195,2,3086.351018077033,2861.448612833085,2062.7253860629025,249.367274896232,1.2463753318763728
methane,10.5,2.482585678095525,1679.358097039677,6.5,1.036525172754195,3,3085.7222573475697,2859.163831482112,2063.046961632612,258.6323972057545,1.2463710684375346
methane,10.5,2.482585678095525,1679.358097039677,6.5,1.036525172754195,2,3085.7222573475697,2859.163831482112,2063.046961632612,258.6323972057545,1.2463710684375346
C2H5OH,10.5,2.4520839153516496,1562.091713615604,5.25,1.036525172754195,3,3078.569195269583,2917.1928555165964,2425.711140580798,242.2201986183892,1.1470008640635774
C2H5OH,10.5,2.4520839153516496,1562.091713615604,5.25,1.036525172754195,2,3078.569195269583,2917.1928555165964,2425.711140580798,242.2201986183892,1.1470008640635774
C2H5OH,10.5,2.451644057682209,1556.0793255538515,5.5,1.036525172754195,3,3076.9641347573674,2916.558223026761,2436.7651459483177,241.34361446613804,1.1402277210265288
C2H5OH,10.5,2.451644057682209,1556.0793255538515,5.5,1.036525172754195,2,3076.9641347573674,2916.558223026761,2436.7651459483177,241.34361446613804,1.1402277210265288
C2H5OH,10.5,2.453126968762706,1567.5290334270794,5.0,1.036525172754195,3,3076.6789995552763,2913.0857251072907,2394.375681440889,242.92711257028628,1.1626575054861112
C2H5OH,10.5,2.453126968762706,1567.5290334270794,5.0,1.036525172754195,2,3076.6789995552763,2913.0857251072907,2394.375681440889,242.92711257028628,1.1626575054861112
C2H5OH,10.5,2.451610935218788,1549.7570919026994,5.75,1.036525172754195,3,3072.806091122537,2912.532870382279,2434.6349974425398,240.3702889904135,1.1391767419816556
C2H5OH,10.5,2.451610935218788,1549.7570919026994,5.75,1.036525172754195,2,3072.806091122537,2912.532870382279,2434.6349974425398,240.3702889904135,1.1391767419816556
C2H5OH,10.5,2.455078846219758,1571.9747635433982,4.75,1.036525172754195,3,3069.9517532234136,2902.270397369942,2337.328713868083,243.36571592979007,1.1854124232499594
C2H5OH,10.5,2.455078846219758,1571.9747635433982,4.75,1.036525172754195,2,3069.9517532234136,2902.270397369942,2337.328713868083,243.36571592979007,1.1854124232499594
C2H5OH,10.5,2.451861002543924,1543.2924618901995,6.0,1.036525172754195,3,3066.7634653608657,2906.048091258135,2424.2722320558228,239.3459845300446,1.141205305149513
C2H5OH,10.5,2.451861002543924,1543.2924618901995,6.0,1.036525172754195,2,3066.7634653608657,2906.048091258135,2424.2722320558228,239.3459845300446,1.141205305149513
C2H5OH,10.5,2.452314747554172,1536.790853268385,6.25,1.036525172754195,3,3059.3171862278514,2897.755007904764,2408.650752438299,238.2982734501573,1.1448959828628356
C2H5OH,10.5,2.452314747554172,1536.790853268385,6.25,1.036525172754195,2,3059.3171862278514,2897.755007904764,2408.650752438299,238.2982734501573,1.1448959828628356
C2H5OH,10.5,2.4583970829552757,1574.7971364280418,4.5,1.036525172754195,3,3056.47649240411,2881.948169810227,2257.749900531529,243.4328335308233,1.206526450221632
C2H5OH,10.5,2.4583970829552757,1574.7971364280418,4.5,1.036525172754195,2,3056.47649240411,2881.948169810227,2257.749900531529,243.4328335308233,1.206526450221632
C2H5OH,10.5,2.4529202664291665,1530.3187878417248,6.5,1.036525172754195,3,3050.8186355166886,2888.117548081127,2389.563078193478,237.2438428876654,1.1495241815682553
C2H5OH,10.5,2.4529202664291665,1530.3187878417248,6.5,1.036525172754195,2,3050.8186355166886,2888.117548081127,2389.563078193478,237.2438428876654,1.1495241815682553
methane,10.5,2.487614182492362,1677.6059684729344,6.25,1.036525172754195,3,3049.705719239778,2814.569633874758,2002.4763578063464,258.24056812034263,1.2520928041025905
methane,10.5,2.487614182492362,1677.6059684729344,6.25,1.036525172754195,2,3049.705719239778,2814.569633874758,2002.4763578063464,258.24056812034263,1.2520928041025905
propane,10.5,2.4879227600545915,1615.2990487005914,6.0,1.036525172754195,3,3047.7586943415727,2811.7018448394747,1993.631184617267,248.58309994899216,1.252437253433065
propane,10.5,2.4879227600545915,1615.2990487005914,6.0,1.036525172754195,2,3047.7586943415727,2811.7018448394747,1993.631184617267,248.58309994899216,1.252437253433065
C2H5OH,10.5,2.453641193803968,1523.9179919159803,6.75,1.036525172754195,3,3041.5287968048,2877.472877418055,2368.145887507885,236.19299788332327,1.1546907092659322
C2H5OH,10.5,2.453641193803968,1523.9179919159803,6.75,1.036525172754195,2,3041.5287968048,2877.472877418055,2368.145887507885,236.19299788332327,1.1546907092659322
C2H5OH,10.5,2.463664649742112,1575.117310647799,4.25,1.036525172754195,3,3033.58563611096,2848.4244372383173,2164.416904929592,243.05974316996583,1.2216464017806508
C2H5OH,10.5,2.463664649742112,1575.117310647799,4.25,1.036525172754195,2,3033.58563611096,2848.4244372383173,2164.416904929592,243.05974316996583,1.2216464017806508
C2H5OH,10.5,2.4544538678084877,1517.614443311709,7.0,1.036525172754195,3,3031.6441858186968,2866.070854934174,2345.165472175908,235.15221754562504,1.1601496353647025
C2H5OH,10.5,2.4544538678084877,1517.614443311709,7.0,1.036525172754195,2,3031.6441858186968,2866.070854934174,2345.165472175908,235.15221754562504,1.1601496353647025
C2H5OH,10.5,2.455340254510759,1511.423705930408,7.25,1.036525172754195,3,3021.315024977574,2854.1000185302264,2321.168316181047,234.1256043745746,1.1657325075508704
C2H5OH,10.5,2.455340254510759,1511.423705930408,7.25,1.036525172754195,2,3021.315024977574,2854.1000185302264,2321.168316181047,234.1256043745746,1.1657325075508704
C2H5OH,10.5,2.4562869495213397,1505.3548023631492,7.5,1.036525172754195,3,3010.657515867865,2841.7051668632,2296.5611846116967,233.11582767282152,1.1713159118036187
C2H5OH,10.5,2.4562869495213397,1505.3548023631492,7.5,1.036525172754195,2,3010.657515867865,2841.7051668632,2296.5611846116967,233.11582767282152,1.1713159118036187
methane,10.5,2.4929726261968743,1674.8088194675768,6.0,1.036525172754195,3,3008.0275419323243,2764.3629211689804,1939.7782078998605,257.7056103553712,1.257579745863995
methane,10.5,2.4929726261968743,1674.8088194675768,6.0,1.036525172754195,2,3008.0275419323243,2764.3629211689804,1939.7782078998605,257.7056103553712,1.257579745863995
propane,10.5,2.494668246085693,1609.4420662808502,5.75,1.036525172754195,3,3001.211095956187,2754.086765070489,1922.2826791744903,247.585620110062,1.258151393772861
propane,10.5,2.494668246085693,1609.4420662808502,5.75,1.036525172754195,2,3001.211095956187,2754.086765070489,1922.2826791744903,247.585620110062,1.258151393772861
C2H5OH,10.5,2.4572831007039704,1499.4123038010778,7.75,1.036525172754195,3,2999.762607562161,2828.9992178334287,2271.656746731896,232.12456596262632,1.1768067976028245
C2H5OH,10.5,2.4572831007039704,1499.4123038010778,7.75,1.036525172754195,2,2999.762607562161,2828.9992178334287,2271.656746731896,232.12456596262632,1.1768067976028245
C2H5OH,10.5,2.4713727350520847,1571.919712292343,4.0,1.036525172754195,3,2997.7611497334506,2797.5960332617806,2063.7934731509044,242.19977741349425,1.2322535094953984
C2H5OH,10.5,2.4713727350520847,1571.919712292343,4.0,1.036525172754195,2,2997.7611497334506,2797.5960332617806,2063.7934731509044,242.19977741349425,1.2322535094953984
methane,10.5,2.498631257144792,1670.8820960086848,5.75,1.036525172754195,3,2960.281375952623,2708.348813251965,1874.903215305657,257.0134243428976,1.2629008947977718
methane,10.5,2.498631257144792,1670.8820960086848,5.75,1.036525172754195,2,2960.281375952623,2708.348813251965,1874.903215305657,257.0134243428976,1.2629008947977718
propane,10.5,2.501725832496844,1601.8825901027817,5.5,1.036525172754195,3,2946.070927221884,2688.5192344236657,1848.571360726056,246.3556983679483,1.2636611681041003
propane,10.5,2.501725832496844,1601.8825901027817,5.5,1.036525172754195,2,2946.070927221884,2688.5192344236657,1848.571360726056,246.3556983679483,1.2636611681041003
C2H5OH,10.5,2.481449050035836,1564.383873365457,3.75,1.036525172754195,3,2944.882681805156,2726.362380508472,1958.684300289752,240.81270488981372,1.2403809472943927
C2H5OH,10.5,2.481449050035836,1564.383873365457,3.75,1.036525172754195,2,2944.882681805156,2726.362380508472,1958.684300289752,240.81270488981372,1.2403809472943927
methane,10.5,2.504576451594668,1665.7148369485851,5.5,1.036525172754195,3,2906.0460047488195,2646.2978802856323,1807.770531802354,256.1465393459171,1.268123383398067
methane,10.5,2.504576451594668,1665.7148369485851,5.5,1.036525172754195,2,2906.0460047488195,2646.2978802856323,1807.770531802354,256.1465393459171,1.268123383398067
propane,10.5,2.5089962975735203,1592.5029752354412,5.25,1.036525172754195,3,2881.7839980187773,2614.900434223837,1772.3114113000966,244.8689816207331,1.2690886338566263
propane,10.5,2.5089962975735203,1592.5029752354412,5.25,1.036525172754195,2,2881.7839980187773,2614.900434223837,1772.3114113000966,244.8689816207331,1.2690886338566263
C2H5OH,10.5,2.492989718127771,1552.1778173000564,3.5,1.036525172754195,3,2871.02664113894,2633.821887132634,1849.7260816984624,238.85373970189744,1.247267853647217
C2H5OH,10.5,2.492989718127771,1552.1778173000564,3.5,1.036525172754195,2,2871.02664113894,2633.821887132634,1849.7260816984624,238.85373970189744,1.247267853647217
methane,10.5,2.51080702098919,1659.163636487419,5.25,1.036525172754195,3,2844.859384928963,2577.9370264948266,1738.2984829522434,255.0817741690525,1.2733172156863108
methane,10.5,2.51080702098919,1659.163636487419,5.25,1.036525172754195,2,2844.859384928963,2577.9370264948266,1738.2984829522434,255.0817741690525,1.2733172156863108
propane,10.5,2.516426414138357,1581.1281312987016,5.0,1.036525172754195,3,2807.815906943661,2533.0569379775598,1693.2844302841518,243.09280379279096,1.2745496819499391
propane,10.5,2.516426414138357,1581.1281312987016,5.0,1.036525172754195,2,2807.815906943661,2533.0569379775598,1693.2844302841518,243.09280379279096,1.2745496819499391
methane,10.5,2.517321517061668,1651.0483700363054,5.0,1.036525172754195,3,2776.1934694775623,2502.9535026644303,1666.3060373046196,253.7947591058874,1.2785600294127537
methane,10.5,2.517321517061668,1651.0483700363054,5.0,1.036525172754195,2,2776.1934694775623,2502.9535026644303,1666.3060373046196,253.7947591058874,1.2785600294127537
C2H5OH,10.5,2.504765766512753,1535.2742894848525,3.25,1.036525172754195,3,2773.4461387562096,2520.8410517503994,1736.4455075089577,236.2643270635544,1.2535878568205296
C2H5OH,10.5,2.504765766512753,1535.2742894848525,3.25,1.036525172754195,2,2773.4461387562096,2520.8410517503994,1736.4455075089577,236.2643270635544,1.2535878568205296
propane,10.5,2.523988825781359,1567.5142929769645,4.75,1.036525172754195,3,2723.5776708920566,2442.72647735459,1611.1558059412778,240.98897246192084,1.2801650680780314
propane,10.5,2.523988825781359,1567.5142929769645,4.75,1.036525172754195,2,2723.5776708920566,2442.72647735459,1611.1558059412778,240.98897246192084,1.2801650680780314
methane,10.5,2.524103081890661,1641.1511223517846,4.75,1.036525172754195,3,2699.438664633144,2421.0110332972617,1591.6530331085428,252.25048561266,1.2839315184291569
methane,10.5,2.524103081890661,1641.1511223517846,4.75,1.036525172754195,2,2699.438664633144,2421.0110332972617,1591.6530331085428,252.25048561266,1.2839315184291569
C2H5OH,10.5,2.5159452667593847,1513.480055892774,3.0,1.036525172754195,3,2650.791139338518,2388.5097457914508,1617.8343296018734,232.95828635621828,1.2596821373960976
C2H5OH,10.5,2.5159452667593847,1513.480055892774,3.0,1.036525172754195,2,2650.791139338518,2388.5097457914508,1617.8343296018734,232.95828635621828,1.2596821373960976
